"","Site","Sub_Site","Site_SubSite","Overall_Treatment","Site_Treatment","Year","Year_0","Time_Since_Restoration","Tidal_Regime","Marsh_Condition","Transect","Distance_m","Impacted","Elevation","Local_Tideshed_ID","Study_Tideshed_ID","MUD","DEAD","WATER","WRACK","DITCH_FILL","ALGAL_MAT","GREEN_ALG","VAUCH","ASCO","SPALT","SPPAT","DISPI","JUGER","SADEP","AGMAR","AMCAN","ARANS","ATPAT","BAHAL","BOMAR","BOROB","CHRUB","ELROS","FERUB","IVFRU","JUBAL","LYNAS","LYMAR","MYPEN","PAVIR","PHAUS","PLMAR","PLODO","PORAM","PUMAR","RUMAR","SABIG","SOSEM","SPCAE","SPPEC","SPMAR","SULIN","SUMAR","SYSUB","SYTEN","TECAN","TRMAR","AGSTO","AMCANA","ASTER","CASEP","CAHOR","CUSCUTA","DICLA","ELPAL","ELREP","ELVIR","EUGRA","HIODO","JUVIR","LACTUCA","LYSAL","MEAQU","PACLA","PAQUI","SACAN","SCAME","SCPUN","SOLIDAGO","SYNOV","TORAD","TYANG","TYLAT","UNK","Canopy_Height_cm","Thatch_cm","abiotic_cover","live_cover","high_marsh_grams","salicornia","other","algae_cover","richness"
"815","Plum Island - DPR","South","Plum Island - DPR - South","Runnel","Plum Island - DPR - South - Runnel",2021,2017,4,"Mesotidal","Panne","T1",15,"Yes",1.476,"Plum Island - DPR_6",47,35,5,0,0,0,0,0,0,0,50,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,"",40,60,0,10,0,0,2
"816","Plum Island - DPR","South","Plum Island - DPR - South","Runnel","Plum Island - DPR - South - Runnel",2021,2017,4,"Mesotidal","Panne","T1",20,"Yes",1.446,"Plum Island - DPR_6",47,40,0,0,0,0,0,0,0,0,50,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,"",40,60,0,10,0,0,2
"817","Plum Island - DPR","South","Plum Island - DPR - South","Runnel","Plum Island - DPR - South - Runnel",2021,2017,4,"Mesotidal","Panne","T1",30,"Yes",1.496,"Plum Island - DPR_6",47,5,0,0,0,0,0,0,0,0,45,5,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,"",5,95,5,15,30,0,5
"818","Plum Island - DPR","South","Plum Island - DPR - South","Runnel","Plum Island - DPR - South - Runnel",2021,2017,4,"Mesotidal","Panne","T1",35,"Yes",1.506,"Plum Island - DPR_6",47,5,8,0,0,0,0,0,0,0,50,25,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,"",13,87,25,0,12,0,3
"819","Plum Island - DPR","South","Plum Island - DPR - South","Runnel","Plum Island - DPR - South - Runnel",2021,2017,4,"Mesotidal","Panne","T1",40,"Yes",1.576,"Plum Island - DPR_6",47,3.5,8,0,0,0,0,0,0,0,30,15,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,"",11.5,88.5,15,0,43.5,0,5
"820","Plum Island - DPR","South","Plum Island - DPR - South","Runnel","Plum Island - DPR - South - Runnel",2021,2017,4,"Mesotidal","Panne","T1",45,"Yes",1.586,"Plum Island - DPR_6",47,7,40,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,"",47,53,0,0,3,0,2
"821","Plum Island - DPR","South","Plum Island - DPR - South","Runnel","Plum Island - DPR - South - Runnel",2021,2017,4,"Mesotidal","Panne","T1",50,"Yes",1.606,"Plum Island - DPR_6",47,2,18,0,0,0,0,0,0,0,15,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,"",20,80,65,0,0,0,2
"822","Plum Island - DPR","South","Plum Island - DPR - South","Runnel","Plum Island - DPR - South - Runnel",2021,2017,4,"Mesotidal","Panne","T2",5,"Yes",1.571,"Plum Island - DPR_6",47,2,10,0,0,0,0,0,0,0,20,58,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,"",12,88,58,0,10,0,4
"823","Plum Island - DPR","South","Plum Island - DPR - South","Runnel","Plum Island - DPR - South - Runnel",2021,2017,4,"Mesotidal","Panne","T2",10,"Yes",1.486,"Plum Island - DPR_6",47,10,4.5,0,0,0,0,0,0,0,45,0,0,0,20,0,0,0,10,0,0,0,0,0,0,10,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,"",14.5,85.5,0,20,20.5,0,5
"824","Plum Island - DPR","South","Plum Island - DPR - South","Runnel","Plum Island - DPR - South - Runnel",2021,2017,4,"Mesotidal","Panne","T2",15,"Yes",1.356,"Plum Island - DPR_6",47,45,0,0,0,0,0,0,5,0,40,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,"",50,50,0,10,0,5,2
"825","Plum Island - DPR","South","Plum Island - DPR - South","Runnel","Plum Island - DPR - South - Runnel",2021,2017,4,"Mesotidal","Panne","T2",25,"Yes",1.406,"Plum Island - DPR_6",47,20,0,0,0,0,0,0,0,0,45,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,"",20,80,0,35,0,0,2
"826","Plum Island - DPR","South","Plum Island - DPR - South","Runnel","Plum Island - DPR - South - Runnel",2021,2017,4,"Mesotidal","Panne","T2",30,"Yes",1.551,"Plum Island - DPR_6",47,10,7,0,0,0,0,0,0,0,30,0,0,0,1,0,0,0,50,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,"",17,83,0,1,52,0,4
"827","Plum Island - DPR","South","Plum Island - DPR - South","Runnel","Plum Island - DPR - South - Runnel",2021,2017,4,"Mesotidal","Panne","T2",35,"Yes",1.546,"Plum Island - DPR_6",47,10,3,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,"",13,87,0,0,12,0,3
"828","Plum Island - DPR","South","Plum Island - DPR - South","Runnel","Plum Island - DPR - South - Runnel",2021,2017,4,"Mesotidal","Panne","T2",40,"Yes",1.566,"Plum Island - DPR_6",47,10,20,0,0,0,0,0,0,0,20,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,"",30,70,50,0,0,0,2
"829","Plum Island - DPR","South","Plum Island - DPR - South","Reference","Plum Island - DPR - South - Reference",2021,2017,4,"Mesotidal","Panne","T1",0,"Yes",1.469,"Plum Island - DPR_7",54,0,4,0,0,0,0,0,0,0,1,80,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,"",4,96,80,0,15,0,3
"830","Plum Island - DPR","South","Plum Island - DPR - South","Reference","Plum Island - DPR - South - Reference",2021,2017,4,"Mesotidal","Panne","T1",5,"Yes",1.504,"Plum Island - DPR_7",54,0,5,0,0,0,0,0,0,0,0,5,40,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,"",5,95,95,0,0,0,3
"831","Plum Island - DPR","South","Plum Island - DPR - South","Reference","Plum Island - DPR - South - Reference",2021,2017,4,"Mesotidal","Panne","T1",10,"Yes",1.514,"Plum Island - DPR_7",54,0,8,0,0,0,0,0,0,0,0,90,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,"",8,92,92,0,0,0,2
"832","Plum Island - DPR","South","Plum Island - DPR - South","Reference","Plum Island - DPR - South - Reference",2021,2017,4,"Mesotidal","Panne","T1",15,"Yes",1.509,"Plum Island - DPR_7",54,0,5,0,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,"",5,95,95,0,0,0,1
"833","Plum Island - DPR","South","Plum Island - DPR - South","Reference","Plum Island - DPR - South - Reference",2021,2017,4,"Mesotidal","Panne","T1",20,"Yes",1.514,"Plum Island - DPR_7",54,0,10,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,"",10,90,90,0,0,0,1
"834","Plum Island - DPR","South","Plum Island - DPR - South","Reference","Plum Island - DPR - South - Reference",2021,2017,4,"Mesotidal","Panne","T1",25,"Yes",1.514,"Plum Island - DPR_7",54,0,10,0,0,0,0,0,0,0,10,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,"",10,90,80,0,0,0,2
"835","Plum Island - DPR","South","Plum Island - DPR - South","Reference","Plum Island - DPR - South - Reference",2021,2017,4,"Mesotidal","Panne","T1",30,"Yes",1.504,"Plum Island - DPR_7",54,0,10,0,0,0,0,0,0,0,25,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,"",10,90,60,0,5,0,3
"836","Plum Island - DPR","South","Plum Island - DPR - South","Reference","Plum Island - DPR - South - Reference",2021,2017,4,"Mesotidal","Panne","T1",35,"Yes",1.509,"Plum Island - DPR_7",54,0,10,0,0,0,0,0,0,0,14,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,"",10,90,75,0,1,0,3
"837","Plum Island - DPR","South","Plum Island - DPR - South","Reference","Plum Island - DPR - South - Reference",2021,2017,4,"Mesotidal","Panne","T1",40,"Yes",1.524,"Plum Island - DPR_7",54,2,15,0,0,0,0,0,0,0,5,45,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,"",17,83,75,0,3,0,4
"838","Plum Island - DPR","South","Plum Island - DPR - South","Reference","Plum Island - DPR - South - Reference",2021,2017,4,"Mesotidal","Panne","T2",0,"Yes",1.554,"Plum Island - DPR_7",54,0,5,0,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,"",5,95,95,0,0,0,1
"839","Plum Island - DPR","South","Plum Island - DPR - South","Reference","Plum Island - DPR - South - Reference",2021,2017,4,"Mesotidal","Panne","T2",5,"Yes",1.494,"Plum Island - DPR_7",54,0,15,0,0,0,0,0,0,0,0,25,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,"",15,85,85,0,0,0,2
"840","Plum Island - DPR","South","Plum Island - DPR - South","Reference","Plum Island - DPR - South - Reference",2021,2017,4,"Mesotidal","Panne","T2",10,"Yes",1.474,"Plum Island - DPR_7",54,2,8,0,0,0,0,0,0,0,0,0,30,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,"",10,90,90,0,0,0,2
"841","Plum Island - DPR","South","Plum Island - DPR - South","Reference","Plum Island - DPR - South - Reference",2021,2017,4,"Mesotidal","Panne","T2",15,"Yes",1.489,"Plum Island - DPR_7",54,0,5,0,0,0,0,0,0,0,0,25,15,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,"",5,95,85,0,10,0,4
"842","Plum Island - DPR","South","Plum Island - DPR - South","Reference","Plum Island - DPR - South - Reference",2021,2017,4,"Mesotidal","Panne","T2",20,"Yes",1.484,"Plum Island - DPR_7",54,5,5,0,0,0,0,0,0,0,0,0,60,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,"",10,90,90,0,0,0,2
"843","Plum Island - DPR","South","Plum Island - DPR - South","Reference","Plum Island - DPR - South - Reference",2021,2017,4,"Mesotidal","Panne","T2",25,"Yes",1.489,"Plum Island - DPR_7",54,0,5,0,0,0,0,0,0,0,0,0,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,"",5,95,80,0,15,0,3
"844","Plum Island - DPR","South","Plum Island - DPR - South","Reference","Plum Island - DPR - South - Reference",2021,2017,4,"Mesotidal","Panne","T2",30,"Yes",1.484,"Plum Island - DPR_7",54,0,5,0,0,0,0,0,0,0,0,60,25,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,"",5,95,95,0,0,0,3
"845","Plum Island - DPR","South","Plum Island - DPR - South","Reference","Plum Island - DPR - South - Reference",2021,2017,4,"Mesotidal","Panne","T2",35,"Yes",1.494,"Plum Island - DPR_7",54,0,13,0,0,0,0,0,0,0,0,80,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,"",13,87,86,0,1,0,4
"846","Plum Island - DPR","South","Plum Island - DPR - South","No Action","Plum Island - DPR - South - No Action",2021,2017,4,"Mesotidal","Panne","T1",0,"Yes",1.414,"Plum Island - DPR_10",50,20,5,0,0,0,0,0,0,0,70,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,"",25,75,5,0,0,0,2
"847","Plum Island - DPR","South","Plum Island - DPR - South","No Action","Plum Island - DPR - South - No Action",2021,2017,4,"Mesotidal","Panne","T1",5,"Yes",1.464,"Plum Island - DPR_10",50,28,2,30,0,0,0,0,5,0,5,50,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,"",35,65,58,2,30,5,4
"848","Plum Island - DPR","South","Plum Island - DPR - South","No Action","Plum Island - DPR - South - No Action",2021,2017,4,"Mesotidal","Panne","T1",10,"Yes",1.494,"Plum Island - DPR_10",50,25,2,90,0,0,0,0,0,0,25,28,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,"",27,73,48,0,90,0,3
"849","Plum Island - DPR","South","Plum Island - DPR - South","No Action","Plum Island - DPR - South - No Action",2021,2017,4,"Mesotidal","Panne","T1",15,"Yes",1.529,"Plum Island - DPR_10",50,0,5,0,0,0,0,0,0,0,0,85,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,"",5,95,95,0,0,0,2
"850","Plum Island - DPR","South","Plum Island - DPR - South","No Action","Plum Island - DPR - South - No Action",2021,2017,4,"Mesotidal","Panne","T1",20,"Yes",1.534,"Plum Island - DPR_10",50,30,5,20,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,"",35,65,0,0,20,0,1
"851","Plum Island - DPR","South","Plum Island - DPR - South","No Action","Plum Island - DPR - South - No Action",2021,2017,4,"Mesotidal","Panne","T1",25,"Yes",1.549,"Plum Island - DPR_10",50,23,10,20,0,0,0,5,2,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,"",40,60,0,0,25,7,2
"852","Plum Island - DPR","South","Plum Island - DPR - South","No Action","Plum Island - DPR - South - No Action",2021,2017,4,"Mesotidal","Panne","T1",30,"Yes",1.304,"Plum Island - DPR_10",50,50,5,100,0,0,0,15,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,"",70,30,0,0,105,15,2
"853","Plum Island - DPR","South","Plum Island - DPR - South","No Action","Plum Island - DPR - South - No Action",2021,2017,4,"Mesotidal","Panne","T1",35,"Yes",1.554,"Plum Island - DPR_10",50,12,15,0,0,0,0,0,0,0,50,20,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,"",27,73,20,3,0,0,3
"854","Plum Island - DPR","South","Plum Island - DPR - South","No Action","Plum Island - DPR - South - No Action",2021,2017,4,"Mesotidal","Panne","T1",40,"Yes",1.564,"Plum Island - DPR_10",50,25,10,0,0,0,0,0,0,0,60,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,"",35,65,0,5,0,0,2
"855","Plum Island - DPR","South","Plum Island - DPR - South","No Action","Plum Island - DPR - South - No Action",2021,2017,4,"Mesotidal","Panne","T2",0,"Yes",1.374,"Plum Island - DPR_10",50,75,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",90,10,0,0,10,15,1
"856","Plum Island - DPR","South","Plum Island - DPR - South","No Action","Plum Island - DPR - South - No Action",2021,2017,4,"Mesotidal","Panne","T2",5,"Yes",1.494,"Plum Island - DPR_10",50,15,5,10,0,0,0,0,0,0,40,20,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,"",20,80,20,20,10,0,3
"857","Plum Island - DPR","South","Plum Island - DPR - South","No Action","Plum Island - DPR - South - No Action",2021,2017,4,"Mesotidal","Panne","T2",10,"Yes",1.534,"Plum Island - DPR_10",50,3,25,0,0,0,0,0,0,0,40,25,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,"",28,72,25,7,0,0,3
"858","Plum Island - DPR","South","Plum Island - DPR - South","No Action","Plum Island - DPR - South - No Action",2021,2017,4,"Mesotidal","Panne","T2",20,"Yes",1.549,"Plum Island - DPR_10",50,25,5,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,"",30,70,0,0,0,0,1
"859","Plum Island - DPR","South","Plum Island - DPR - South","No Action","Plum Island - DPR - South - No Action",2021,2017,4,"Mesotidal","Panne","T2",30,"Yes",1.554,"Plum Island - DPR_10",50,30,7,15,0,0,0,0,0,0,60,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,"",37,63,0,3,15,0,2
"860","Plum Island - DPR","North","Plum Island - DPR - North","Runnel","Plum Island - DPR - North - Runnel",2024,2016,8,"Mesotidal","Panne","T1",0,"Yes",NA,"Plum Island - DPR_4",51,18,12,40,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,"0",30,70,0,0,40,0,1
"861","Plum Island - DPR","North","Plum Island - DPR - North","Runnel","Plum Island - DPR - North - Runnel",2024,2016,8,"Mesotidal","Panne","T1",5,"Yes",NA,"Plum Island - DPR_4",51,1,18,0,0,0,0,0,0,0,30,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,"11",19,81,50,1,0,0,3
"862","Plum Island - DPR","North","Plum Island - DPR - North","Runnel","Plum Island - DPR - North - Runnel",2024,2016,8,"Mesotidal","Panne","T1",10,"Yes",NA,"Plum Island - DPR_4",51,4,12,0,0,0,0,0,0,0,40,43,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,"0",16,84,43,0,1,0,3
"863","Plum Island - DPR","North","Plum Island - DPR - North","Runnel","Plum Island - DPR - North - Runnel",2024,2016,8,"Mesotidal","Panne","T1",15,"Yes",NA,"Plum Island - DPR_4",51,12,25,0,0,0,0,0,0,0,40,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,"0",37,63,23,0,0,0,2
"864","Plum Island - DPR","North","Plum Island - DPR - North","Runnel","Plum Island - DPR - North - Runnel",2024,2016,8,"Mesotidal","Panne","T1",20,"Yes",NA,"Plum Island - DPR_4",51,8,7,0,0,0,0,0,0,0,30,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,"0",15,85,55,0,0,0,2
