Date,Year,Year_0,Time_Since_Restoration,State,Salt_Marsh,Site,Sub_Site,Overall_Treatment,Tidal_Regime,Marsh_Condition,Marsh_Condition_plot,Transect,Distance_m,Habitat,Impacted,Elevation,Transect_ID,Plot_ID,Local_Tideshed_ID,Study_Tideshed_ID,Plot_Notes,TOTAL,MUD,DEAD,WATER,WRACK,DITCH_FILL,ALGAL_MAT,GREEN_ALG,VAUCH,ASCO,SPALT,SPPAT,DISPI,JUGER,SADEP,AGMAR,AMCAN,ARANS,ATPAT,BAHAL,BOMAR,BOROB,CHRUB,ELROS,FERUB,IVFRU,JUBAL,LYNAS,LYMAR,MYPEN,PAVIR,PHAUS,PLMAR,PLODO,PORAM,PUMAR,RUMAR,SABIG,SOSEM,SPCAE,SPPEC,SPMAR,SULIN,SUMAR,SYSUB,SYTEN,TECAN,TRMAR,AGSTO,AMCANA,ASTER,CASEP,CAHOR,CUSCUTA,DICLA,ELPAL,ELREP,ELVIR,EUGRA,HIODO,JUVIR,LACTUCA,LYSAL,MEAQU,PACLA,PAQUI,SACAN,SCAME,SCPUN,SOLIDAGO,SYNOV,TORAD,TYANG,TYLAT,UNK,Canopy_Height_cm,Thatch_cm
7-Oct-21,2021,2011,10,Maine,Ogunquit Marsh,Moody Marsh,,Runnel,Mesotidal,Pool,,T2,45,HM,Yes,1.404,Moody Marsh Runnel 2,Moody Marsh__2021_Runnel_45,Moody Marsh_3,78,,100,13,5,,,,,,1,,12,55,,,3,,,,,,,0,,,,,,1,0,,,,2,,,,,,,,,,8,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,,,,,,,18,
7-Oct-21,2021,2011,10,Maine,Ogunquit Marsh,Moody Marsh,,Runnel,Mesotidal,Pool,,T2,50,HM,TREF,1.519,Moody Marsh Runnel 2,Moody Marsh__2021_Runnel_50,Moody Marsh_3,78,"N post, basin edge",100,,6,,,,,,,,10,60,,,1,5,,,,,,0,,,,,,2,0,,,,15,,,,,,,,,,1,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,,,,,,,18,
7-Oct-21,2021,2011,10,Maine,Ogunquit Marsh,Moody Marsh,,Reference,Mesotidal,Pool,,T1,-1,LM,No,0.882,Moody Marsh Reference 1,Moody Marsh__2021_Reference_-1,Moody Marsh_13,70,creek edge,100,,,,,,,,,20,80,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,,,,,,,112,
7-Oct-21,2021,2011,10,Maine,Ogunquit Marsh,Moody Marsh,,Reference,Mesotidal,Pool,,T1,0,LM,No,0.907,Moody Marsh Reference 1,Moody Marsh__2021_Reference_0,Moody Marsh_13,70,SE post,100,,,,,,,,,20,67,,3,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,10,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,,,,,,,100,
7-Oct-21,2021,2011,10,Maine,Ogunquit Marsh,Moody Marsh,,Reference,Mesotidal,Pool,,T1,5,TM,No,1.332,Moody Marsh Reference 1,Moody Marsh__2021_Reference_5,Moody Marsh_13,70,,100,,,,,,,,,,35,25,20,,1,,,,,,,0,,,,,,,7,,,,2,,,,,,,,,,10,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,,,,,,,34,
7-Oct-21,2021,2011,10,Maine,Ogunquit Marsh,Moody Marsh,,Reference,Mesotidal,Pool,,T1,10,HM,Yes,1.392,Moody Marsh Reference 1,Moody Marsh__2021_Reference_10,Moody Marsh_13,70,,100,,16,,,,,,,,1,10,60,,2,,,,,,,0,,,,,,1,10,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,,,,,,,26,
7-Oct-21,2021,2011,10,Maine,Ogunquit Marsh,Moody Marsh,,Reference,Mesotidal,Pool,,T1,15,HM,Yes,1.402,Moody Marsh Reference 1,Moody Marsh__2021_Reference_15,Moody Marsh_13,70,,100,,2,,,,,,,,,10,60,12,3,,,,,,,0,,,,,,1,8,,,,4,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,,,,,,,22,
7-Oct-21,2021,2011,10,Maine,Ogunquit Marsh,Moody Marsh,,Reference,Mesotidal,Pool,,T1,20,HM,Yes,1.417,Moody Marsh Reference 1,Moody Marsh__2021_Reference_20,Moody Marsh_13,70,,100,4,15,,,,,,,,,5,65,,1,,,,,,,0,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,,,,,,,28,
7-Oct-21,2021,2011,10,Maine,Ogunquit Marsh,Moody Marsh,,Reference,Mesotidal,Pool,,T1,25,HM,Yes,1.432,Moody Marsh Reference 1,Moody Marsh__2021_Reference_25,Moody Marsh_13,70,,100,3,12,,,,,,,,2,15,60,,1,,,,,,,0,,,,,,1,0,,,,6,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,,,,,,,27,
7-Oct-21,2021,2011,10,Maine,Ogunquit Marsh,Moody Marsh,,Reference,Mesotidal,Pool,,T1,30,HM,Yes,1.452,Moody Marsh Reference 1,Moody Marsh__2021_Reference_30,Moody Marsh_13,70,,100,2,10,,,,,,,,8,60,15,,1,,,,,,,0,,,,,,,2,,,,2,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,,,,,,,27,
7-Oct-21,2021,2011,10,Maine,Ogunquit Marsh,Moody Marsh,,Reference,Mesotidal,Pool,,T1,35,HM,Yes,1.452,Moody Marsh Reference 1,Moody Marsh__2021_Reference_35,Moody Marsh_13,70,,100,,9,,,,,,,,,65,25,,1,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,,,,,,,16,
7-Oct-21,2021,2011,10,Maine,Ogunquit Marsh,Moody Marsh,,Reference,Mesotidal,Pool,,T1,40,HM,Yes,1.437,Moody Marsh Reference 1,Moody Marsh__2021_Reference_40,Moody Marsh_13,70,NW post,100,,8,,,,,,,,,10,80,,2,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,,,,,,,19,
7-Oct-21,2021,2011,10,Maine,Ogunquit Marsh,Moody Marsh,,Reference,Mesotidal,Pool,,T2,-1,LM,No,0.982,Moody Marsh Reference 2,Moody Marsh__2021_Reference_-1,Moody Marsh_13,70,creek edge,100,22,,,,,,,,1,75,2,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,,,,,,,62,
7-Oct-21,2021,2011,10,Maine,Ogunquit Marsh,Moody Marsh,,Reference,Mesotidal,Pool,,T2,0,TM,No,1.182,Moody Marsh Reference 2,Moody Marsh__2021_Reference_0,Moody Marsh_13,70,East post,100,8,10,,,,,,,,25,20,35,,2,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,,,,,,,43,
7-Oct-21,2021,2011,10,Maine,Ogunquit Marsh,Moody Marsh,,Reference,Mesotidal,Pool,,T2,5,TM,No,1.372,Moody Marsh Reference 2,Moody Marsh__2021_Reference_5,Moody Marsh_13,70,,100,2,6,,,,,,,,35,50,2,,4,,,,,,,0,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,,,,,,,33,
7-Oct-21,2021,2011,10,Maine,Ogunquit Marsh,Moody Marsh,,Reference,Mesotidal,Pool,,T2,10,HM,Yes,1.412,Moody Marsh Reference 2,Moody Marsh__2021_Reference_10,Moody Marsh_13,70,,100,,7,,,,,,,,15,65,10,,1,,,,,,,0,,,,,,,0,,,,2,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,,,,,,,17,
7-Oct-21,2021,2011,10,Maine,Ogunquit Marsh,Moody Marsh,,Reference,Mesotidal,Pool,,T2,15,HM,Yes,1.437,Moody Marsh Reference 2,Moody Marsh__2021_Reference_15,Moody Marsh_13,70,,100,,6,,,,,,,,2,60,30,,1,,,,,,,0,,,,,,,0,,,,1,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,,,,,,,18,
7-Oct-21,2021,2011,10,Maine,Ogunquit Marsh,Moody Marsh,,Reference,Mesotidal,Pool,,T2,20,HM,Yes,1.447,Moody Marsh Reference 2,Moody Marsh__2021_Reference_20,Moody Marsh_13,70,,100,,9,,,,,,,,,50,40,,1,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,,,,,,,13,
7-Oct-21,2021,2011,10,Maine,Ogunquit Marsh,Moody Marsh,,Reference,Mesotidal,Pool,,T2,25,HM,Yes,1.437,Moody Marsh Reference 2,Moody Marsh__2021_Reference_25,Moody Marsh_13,70,,100,,8,,,,,,,,,,80,10,2,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,,,,,,,26,
7-Oct-21,2021,2011,10,Maine,Ogunquit Marsh,Moody Marsh,,Reference,Mesotidal,Pool,,T2,30,HM,Yes,1.452,Moody Marsh Reference 2,Moody Marsh__2021_Reference_30,Moody Marsh_13,70,,100,4,5,,,,,,,,,20,60,10,1,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,,,,,,,35,
7-Oct-21,2021,2011,10,Maine,Ogunquit Marsh,Moody Marsh,,Reference,Mesotidal,Pool,,T2,35,HM,Yes,1.452,Moody Marsh Reference 2,Moody Marsh__2021_Reference_35,Moody Marsh_13,70,,100,,5,,,,,,,,,20,70,,5,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,,,,,,,28,
7-Oct-21,2021,2011,10,Maine,Ogunquit Marsh,Moody Marsh,,Reference,Mesotidal,Pool,,T2,40,TM,No,1.442,Moody Marsh Reference 2,Moody Marsh__2021_Reference_40,Moody Marsh_13,70,NW post,100,25,5,10,,,,,,,,30,30,,10,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,,,,,,,27,
7-Oct-21,2021,2011,10,Maine,Ogunquit Marsh,Moody Marsh,,No Action,Mesotidal,Pool,,T1,-1,LM,No,1.098,Moody Marsh No Action 1,Moody Marsh__2021_No Action_-1,Moody Marsh_10,81,creek edge,100,15,5,,,,,,,,35,40,,,5,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,,,,,,,78,
7-Oct-21,2021,2011,10,Maine,Ogunquit Marsh,Moody Marsh,,No Action,Mesotidal,Pool,,T1,0,TM,No,1.183,Moody Marsh No Action 1,Moody Marsh__2021_No Action_0,Moody Marsh_10,81,S post,100,10,8,,,,,,,,45,35,,,1,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,1,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,,,,,,,85,
7-Oct-21,2021,2011,10,Maine,Ogunquit Marsh,Moody Marsh,,No Action,Mesotidal,Pool,,T1,5,TM,No,1.373,Moody Marsh No Action 1,Moody Marsh__2021_No Action_5,Moody Marsh_10,81,,100,,4,,,,,,,,15,80,,,1,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,,,,,,,33,
7-Oct-21,2021,2011,10,Maine,Ogunquit Marsh,Moody Marsh,,No Action,Mesotidal,Pool,,T1,10,HM,Yes,1.443,Moody Marsh No Action 1,Moody Marsh__2021_No Action_10,Moody Marsh_10,81,,100,,10,,,,,,,,,90,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,,,,,,,15,
7-Oct-21,2021,2011,10,Maine,Ogunquit Marsh,Moody Marsh,,No Action,Mesotidal,Pool,,T1,15,Panne,Yes,1.503,Moody Marsh No Action 1,Moody Marsh__2021_No Action_15,Moody Marsh_10,81,,100,20,30,20,,,,,,,,49,,,1,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,,,,,,,29,
7-Oct-21,2021,2011,10,Maine,Ogunquit Marsh,Moody Marsh,,No Action,Mesotidal,Pool,,T1,20,Panne,Yes,1.533,Moody Marsh No Action 1,Moody Marsh__2021_No Action_20,Moody Marsh_10,81,,100,53,,70,,,,,,,45,2,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,,,,,,,25,
7-Oct-21,2021,2011,10,Maine,Ogunquit Marsh,Moody Marsh,,No Action,Mesotidal,Pool,,T1,25,Panne,Yes,1.503,Moody Marsh No Action 1,Moody Marsh__2021_No Action_25,Moody Marsh_10,81,,100,85,,100,,,,,,,15,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,,,,,,,19,
7-Oct-21,2021,2011,10,Maine,Ogunquit Marsh,Moody Marsh,,No Action,Mesotidal,Pool,,T1,30,Pool,Yes,1.508,Moody Marsh No Action 1,Moody Marsh__2021_No Action_30,Moody Marsh_10,81,N post,100,25,,90,,,,5,,,20,10,,,,,,,,,,0,,,,,,,0,,,,,,,,40,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,,,,,,,,
7-Oct-21,2021,2011,10,Maine,Ogunquit Marsh,Moody Marsh,,No Action,Mesotidal,Pool,,T2,-1,LM,No,0.913,Moody Marsh No Action 2,Moody Marsh__2021_No Action_-1,Moody Marsh_10,81,creek edge,100,10,,,,,,,,,50,40,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,,,,,,,86,
7-Oct-21,2021,2011,10,Maine,Ogunquit Marsh,Moody Marsh,,No Action,Mesotidal,Pool,,T2,0,LM,No,1.043,Moody Marsh No Action 2,Moody Marsh__2021_No Action_0,Moody Marsh_10,81,SW post,100,18,,,,,,,,,40,40,,,2,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,,,,,,,64,
7-Oct-21,2021,2011,10,Maine,Ogunquit Marsh,Moody Marsh,,No Action,Mesotidal,Pool,,T2,5,HM,No,1.573,Moody Marsh No Action 2,Moody Marsh__2021_No Action_5,Moody Marsh_10,81,,100,,10,,,,,,,,,90,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,,,,,,,12,
7-Oct-21,2021,2011,10,Maine,Ogunquit Marsh,Moody Marsh,,No Action,Mesotidal,Pool,,T2,10,Panne,Yes,1.578,Moody Marsh No Action 2,Moody Marsh__2021_No Action_10,Moody Marsh_10,81,,100,15,8,10,,,,,,,30,45,,,2,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,,,,,,,33,
7-Oct-21,2021,2011,10,Maine,Ogunquit Marsh,Moody Marsh,,No Action,Mesotidal,Pool,,T2,15,Panne,Yes,1.563,Moody Marsh No Action 2,Moody Marsh__2021_No Action_15,Moody Marsh_10,81,,100,20,5,100,,,,,,,75,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,,,,,,,35,
7-Oct-21,2021,2011,10,Maine,Ogunquit Marsh,Moody Marsh,,No Action,Mesotidal,Pool,,T2,20,Panne,Yes,1.483,Moody Marsh No Action 2,Moody Marsh__2021_No Action_20,Moody Marsh_10,81,,100,100,,100,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,,,,,,,0,
7-Oct-21,2021,2011,10,Maine,Ogunquit Marsh,Moody Marsh,,No Action,Mesotidal,Pool,,T2,25,Panne,Yes,1.533,Moody Marsh No Action 2,Moody Marsh__2021_No Action_25,Moody Marsh_10,81,,100,80,,100,,,,,,,20,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,,,,,,,20,
7-Oct-21,2021,2011,10,Maine,Ogunquit Marsh,Moody Marsh,,No Action,Mesotidal,Pool,,T2,30,Panne,Yes,1.568,Moody Marsh No Action 2,Moody Marsh__2021_No Action_30,Moody Marsh_10,81,,100,50,4,80,,,,,,,25,20,,,1,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,,,,,,,24,
7-Oct-21,2021,2011,10,Maine,Ogunquit Marsh,Moody Marsh,,No Action,Mesotidal,Pool,,T2,35,Panne,Yes,1.563,Moody Marsh No Action 2,Moody Marsh__2021_No Action_35,Moody Marsh_10,81,,100,20,8,100,,,,,,,70,,,,2,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,,,,,,,30,
7-Oct-21,2021,2011,10,Maine,Ogunquit Marsh,Moody Marsh,,No Action,Mesotidal,Pool,,T2,40,Panne,Yes,1.573,Moody Marsh No Action 2,Moody Marsh__2021_No Action_40,Moody Marsh_10,81,,100,68,2,90,,,,,,,30,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,,,,,,,31,
7-Oct-21,2021,2011,10,Maine,Ogunquit Marsh,Moody Marsh,,No Action,Mesotidal,Pool,,T2,45,Panne,Yes,1.538,Moody Marsh No Action 2,Moody Marsh__2021_No Action_45,Moody Marsh_10,81,,100,85,,100,,,,,,,15,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,,,,,,,20,
7-Oct-21,2021,2011,10,Maine,Ogunquit Marsh,Moody Marsh,,No Action,Mesotidal,Pool,,T2,50,TM,Yes,1.583,Moody Marsh No Action 2,Moody Marsh__2021_No Action_50,Moody Marsh_10,81,NE Post,100,5,10,,,,,,,,50,35,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,,,,,,,43,
30-Jul-24,2024,2011,13,Maine,Ogunquit Marsh,Moody Marsh,,Reference,Mesotidal,Pool,,T1,-1,LM,No,,Moody Marsh Reference 1,Moody Marsh__2024_Reference_-1,Moody Marsh_13,70,,100,6,28,,,,,,,,60,4,2,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,,,,,,,43,0
30-Jul-24,2024,2011,13,Maine,Ogunquit Marsh,Moody Marsh,,Reference,Mesotidal,Pool,,T1,0,TM,No,,Moody Marsh Reference 1,Moody Marsh__2024_Reference_0,Moody Marsh_13,70,,100,6,19,,,,,,,,20,34,12,,3,2,,,,,,0,,,,,,,1,,,,1,,,,,,,,,,2,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,,,,,,,42,6
30-Jul-24,2024,2011,13,Maine,Ogunquit Marsh,Moody Marsh,,Reference,Mesotidal,Pool,,T1,5,HM,No,,Moody Marsh Reference 1,Moody Marsh__2024_Reference_5,Moody Marsh_13,70,,100,2,20,,,,,,,,2,73,1,,2,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,,,,,,,14,4
30-Jul-24,2024,2011,13,Maine,Ogunquit Marsh,Moody Marsh,,Reference,Mesotidal,Pool,,T1,10,HM,Yes,,Moody Marsh Reference 1,Moody Marsh__2024_Reference_10,Moody Marsh_13,70,,100,,15,,,,,,,,65,3,15,,2,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,,,,,,,20,5
30-Jul-24,2024,2011,13,Maine,Ogunquit Marsh,Moody Marsh,,Reference,Mesotidal,Pool,,T1,15,HM,Yes,,Moody Marsh Reference 1,Moody Marsh__2024_Reference_15,Moody Marsh_13,70,,100,3,25,,,,,,,,,45,25,,1,,,,,,,0,,,,,,,0,,,,1,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,,,,,,,24,4
30-Jul-24,2024,2011,13,Maine,Ogunquit Marsh,Moody Marsh,,Reference,Mesotidal,Pool,,T1,20,HM,Yes,,Moody Marsh Reference 1,Moody Marsh__2024_Reference_20,Moody Marsh_13,70,,100,1,24,,,,,,,,,25,50,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,,,,,,,23,5
30-Jul-24,2024,2011,13,Maine,Ogunquit Marsh,Moody Marsh,,Reference,Mesotidal,Pool,,T1,25,HM,Yes,,Moody Marsh Reference 1,Moody Marsh__2024_Reference_25,Moody Marsh_13,70,WET,100,,35,,,,,,,,,,60,,5,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,,,,,,,27,4
30-Jul-24,2024,2011,13,Maine,Ogunquit Marsh,Moody Marsh,,Reference,Mesotidal,Pool,,T1,30,HM,Yes,,Moody Marsh Reference 1,Moody Marsh__2024_Reference_30,Moody Marsh_13,70,,100,1,25,,,,,,,,,25,45,,4,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,,,,,,,25,4
30-Jul-24,2024,2011,13,Maine,Ogunquit Marsh,Moody Marsh,,Reference,Mesotidal,Pool,,T1,35,HM,Yes,,Moody Marsh Reference 1,Moody Marsh__2024_Reference_35,Moody Marsh_13,70,,100,10,20,,,,,,,,,18,40,,12,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,,,,,,,26,4
30-Jul-24,2024,2011,13,Maine,Ogunquit Marsh,Moody Marsh,,Reference,Mesotidal,Pool,,T1,40,Panne,Yes,,Moody Marsh Reference 1,Moody Marsh__2024_Reference_40,Moody Marsh_13,70,,100,12,13,20,,,,,,,,50,15,,10,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,,,,,,,29,7
30-Jul-24,2024,2011,13,Maine,Ogunquit Marsh,Moody Marsh,,Reference,Mesotidal,Pool,,T2,-1,LM,No,,Moody Marsh Reference 2,Moody Marsh__2024_Reference_-1,Moody Marsh_13,70,? old creek bed,100,3,2,,,,,,,20,75,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,,,,,,,55,
30-Jul-24,2024,2011,13,Maine,Ogunquit Marsh,Moody Marsh,,Reference,Mesotidal,Pool,,T2,0,LM,No,,Moody Marsh Reference 2,Moody Marsh__2024_Reference_0,Moody Marsh_13,70,? old creek bed,100,,15,,,,,,,20,65,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,,,,,,,37,
30-Jul-24,2024,2011,13,Maine,Ogunquit Marsh,Moody Marsh,,Reference,Mesotidal,Pool,,T2,5,HM,No,,Moody Marsh Reference 2,Moody Marsh__2024_Reference_5,Moody Marsh_13,70,,100,5,10,,,,,,,,10,40,25,,,,,,,,,0,,,,,,5,5,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,,,,,,,26,3
30-Jul-24,2024,2011,13,Maine,Ogunquit Marsh,Moody Marsh,,Reference,Mesotidal,Pool,,T2,10,HM,Yes,,Moody Marsh Reference 2,Moody Marsh__2024_Reference_10,Moody Marsh_13,70,wet beLM veg,100,,15,,,,,,,,5,30,50,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,,,,,,,33,9
30-Jul-24,2024,2011,13,Maine,Ogunquit Marsh,Moody Marsh,,Reference,Mesotidal,Pool,,T2,15,HM,Yes,,Moody Marsh Reference 2,Moody Marsh__2024_Reference_15,Moody Marsh_13,70,wet beLM veg,100,2,10,,,,,,,,2,32,45,,1,,,,,,,0,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,,,,,,,31,6
30-Jul-24,2024,2011,13,Maine,Ogunquit Marsh,Moody Marsh,,Reference,Mesotidal,Pool,,T2,20,HM,Yes,,Moody Marsh Reference 2,Moody Marsh__2024_Reference_20,Moody Marsh_13,70,wet beLM veg,100,3,10,,,,,,,,,,57,20,1,,,,,,,0,,,,,,,8,,,,1,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,,,,,,,34,1
30-Jul-24,2024,2011,13,Maine,Ogunquit Marsh,Moody Marsh,,Reference,Mesotidal,Pool,,T2,25,HM,Yes,,Moody Marsh Reference 2,Moody Marsh__2024_Reference_25,Moody Marsh_13,70,wet beLM veg,100,,5,,,,,,,,,15,25,53,,,,,,,,0,,,,,,1,0,,,,1,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,,,,,,,30,2
30-Jul-24,2024,2011,13,Maine,Ogunquit Marsh,Moody Marsh,,Reference,Mesotidal,Pool,,T2,30,HM,Yes,,Moody Marsh Reference 2,Moody Marsh__2024_Reference_30,Moody Marsh_13,70,wet beLM veg / adj to pool,100,3,10,,,,,,,,5,57,20,,1,,,,,,,0,,,,,,1,1,,,,1,,,,,,,,,,1,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,,,,,,,27,3
30-Jul-24,2024,2011,13,Maine,Ogunquit Marsh,Moody Marsh,,Reference,Mesotidal,Pool,,T2,35,HM,Yes,,Moody Marsh Reference 2,Moody Marsh__2024_Reference_35,Moody Marsh_13,70,wet beLM veg,100,10,15,,,,,,,,,45,29,,1,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,,,,,,,22,2
30-Jul-24,2024,2011,13,Maine,Ogunquit Marsh,Moody Marsh,,Reference,Mesotidal,Pool,,T2,40,HM,No,,Moody Marsh Reference 2,Moody Marsh__2024_Reference_40,Moody Marsh_13,70,wpost ,100,5,15,,,,,,,,,15,65,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,,,,,,,26,5
30-Jul-24,2024,2011,13,Maine,Ogunquit Marsh,Moody Marsh,,No Action,Mesotidal,Pool,,T1,-1,LM,No,,Moody Marsh No Action 1,Moody Marsh__2024_No Action_-1,Moody Marsh_10,81,,100,5,15,,,,,,,,,15,65,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,,,,,,,26,
30-Jul-24,2024,2011,13,Maine,Ogunquit Marsh,Moody Marsh,,No Action,Mesotidal,Pool,,T1,0,TM,No,,Moody Marsh No Action 1,Moody Marsh__2024_No Action_0,Moody Marsh_10,81,,100,5,55,,,,,,,,30,10,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,,,,,,,40,
30-Jul-24,2024,2011,13,Maine,Ogunquit Marsh,Moody Marsh,,No Action,Mesotidal,Pool,,T1,5,TM,No,,Moody Marsh No Action 1,Moody Marsh__2024_No Action_5,Moody Marsh_10,81,,100,7,20,,,,,,,,30,43,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,,,,,,,18,2
